,Number of Users,Number of months in operation,Company Type,Number of Founders,Revenue,Monthly User Growth,Customer Retention Rate,Profit Margin,Customer Aquisition Cost,Monthly Unit Churn,Monthly Burn Rate,Major Rival,Number of News Articles,Number of Founded Organizations,Number of Portfolio Companies,Number of Investments_x,Number of Partner Investments,Number of Lead Investments_x,Number of Exits_x,Number of Events_x,Success
152,0,2,1,5,86266.04077185222,47.673770089896664,16.002584878023423,7.4335552227923785,1.9154119354768633,8.188296627746983,7.4318814827926865,0.0,0,1,0,0,0,0,0,0,0
153,0,2,1,5,6496.252606036345,59.62068504576036,12.672914173846959,-10.245887832466604,4.90513728155264,8.562388669325287,7.636403631581537,1.0,0,1,0,0,0,0,0,0,0
154,59,1,1,1,41627.468857344065,45.627145114747705,39.245583174076955,-6.364607813406108,8.742808050905285,12.526957128709014,7.888761722674034,1.0,59,2,2,2,0,0,0,2,0
155,10,9,1,3,11174.141648008428,89.86438815510316,46.860037772576845,14.854196999115686,2.654398876594921,6.334505049093701,1.0235334700773042,0.0,10,1,3,3,0,0,0,2,1
156,5,9,1,3,13609.981704702346,105.84755014280812,63.68288922523013,29.627732720980916,2.5499922890675397,6.885939326949533,5.284015777896093,0.0,5,1,0,0,0,0,0,0,1
157,60,6,1,2,11872.51224065517,54.54193784155416,69.55820675292324,23.842340936178125,5.804774383017973,2.4102864314642893,3.57313027452037,0.0,60,1,5,5,0,0,0,6,1
158,37,6,1,2,6268.422123355231,160.51142979479224,63.95772078886703,19.01406832178111,6.6550431873560605,2.6493824666654273,2.2148066256085643,0.0,37,1,0,0,0,0,0,3,1
159,338,10,1,2,10545.282366896967,130.0293758177845,40.21061258109246,1.6155407847374192,7.010252113862597,6.770002759375935,2.638511900534818,0.0,338,1,7,7,3,0,1,4,1
160,58,10,1,2,13283.987081705398,162.96731986621802,45.711810663729636,7.29555849854556,0.434275794776271,7.762330202098958,2.18866804468133,0.0,58,1,2,2,0,0,0,0,1
161,29,3,1,3,36517.84045474702,28.926011149414567,6.134345532978567,28.86085735397367,14.697955450023338,18.65626822563707,3.9559757406523772,0.0,29,1,1,2,0,0,0,0,0
162,20,3,1,3,58897.15652572482,10.465605457031653,43.90513478151315,24.155848623214574,12.607514766186556,11.016582088857646,10.202124249296501,0.0,20,3,0,0,0,0,0,1,0
163,29,3,1,3,92410.0683693449,45.26628058769239,37.37944619165533,9.779109709800068,4.246608906211624,9.746747854892307,11.040846082800828,0.0,29,1,0,0,0,0,0,0,0
164,54,3,1,1,10427.528835860814,106.53321520051036,50.56119305654069,-0.881594921145922,4.140245120867453,3.3681591291539106,1.8112599596142407,0.0,54,4,3,3,0,0,1,4,1
165,14,1,1,1,9606.653592423552,74.98348005757747,35.34695013623474,12.609301706935867,2.5554217145460245,2.929719755481618,6.249064202365632,1.0,14,2,5,5,0,0,2,0,1
166,14,1,1,3,9365.306260586998,88.47828649792604,79.778483855513,2.8861956393792276,6.451643011005564,5.494972064392471,2.2772243825536367,0.0,14,2,5,5,0,0,2,0,1
167,0,1,1,1,7042.26365528546,25.888603352996768,86.42709110885595,14.638783590234212,8.518972875629219,6.606142519639473,2.761099025036398,0.0,0,2,0,0,0,0,0,1,1
168,0,1,1,3,9830.289322300207,98.36037256511402,72.15841941220125,20.337440765849294,8.1128352361255,6.214274741824179,3.56987717181641,1.0,0,2,0,0,0,0,0,1,1
169,428,6,1,3,7977.331394929399,61.4884125708691,43.62233296328395,1.148356557014715,7.560967859150239,8.324945297822627,1.736463806135508,0.0,428,1,0,0,0,0,0,8,1
170,72,6,1,3,13735.63054680408,198.3373443002232,88.82734177950772,15.236422738992587,9.169670563821818,6.171430189310482,1.6528646561632057,0.0,72,1,0,0,0,0,0,15,1
171,142,2,1,3,8247.673275579404,75.20613811938145,67.54948299342195,17.234726361477193,5.471620157416476,3.173431422040631,1.851782452283083,0.0,142,2,0,0,0,0,0,3,1
172,157,5,1,1,7204.618355876675,69.12874629157952,89.0913924023451,-6.8830404977847826,8.23970880423185,6.35150763162925,5.217060602615363,1.0,157,2,19,22,0,1,6,3,1
173,0,-2,1,2,80105.29677581384,20.283133720716815,34.719257809062725,4.781508563562664,14.29264920035694,3.3494661116332582,6.397130217155249,0.0,0,2,12,13,0,0,1,1,0
174,28,4,1,3,14075.889207545411,64.34687916099188,48.02386778588446,15.669636873050855,4.0935225628191105,4.759295087979071,2.0217897647254226,0.0,28,1,0,0,0,0,0,0,1
175,5,4,1,3,11628.393699521783,199.2331062816764,75.3485518542342,27.55020047813688,0.7034521221819368,6.895755004570566,6.225022171089751,0.0,5,1,0,0,0,0,0,0,1
176,1,4,1,3,13886.441730803712,181.6568593455124,41.721917226682194,13.402808279596542,9.894338713588676,7.551952561468866,4.36363115661384,0.0,1,1,0,0,0,0,0,0,1
177,126,4,1,3,7131.47348963174,84.34238016884267,55.408066675402466,10.617154154743751,3.747775209634734,2.9907283961637257,3.6114660686966973,0.0,126,2,0,0,0,0,0,10,1
178,18,4,1,3,12493.820221596467,93.36695188272418,50.65289258335437,29.825255689474545,2.862344102844329,7.788866385954683,5.838605511997637,0.0,18,2,0,0,0,0,0,1,1
179,91,11,1,2,10485.757921978078,28.589733127524802,34.927667545331865,7.612244480120527,0.29784126148453494,7.594187845753829,4.975272605651561,0.0,91,2,0,0,0,0,0,0,1
180,0,11,1,2,14632.295322665337,184.71539666270232,61.88585333276288,-7.384399545317457,5.805573407781984,7.187301231885823,2.4928155566895915,1.0,0,1,0,0,0,0,0,0,1
181,24,5,1,3,13921.471533560934,107.66049709670014,77.87420056045153,-9.132275665802133,2.3309653750553503,8.52333219160254,1.5389985607467247,1.0,24,2,0,0,0,0,0,0,1
182,0,5,1,3,14988.467402006027,84.18357287711164,69.10791534928367,11.704658333791649,8.057805047346916,4.919532042038583,6.609151624682788,1.0,0,1,0,0,0,0,0,0,1
183,46,10,1,3,10740.984979473731,176.85845648569415,69.26373119893266,2.6744648578512376,9.212728976523678,6.837491166474998,6.029515943498751,0.0,46,1,6,7,0,0,0,7,1
184,127,-1,1,2,28477.80597722287,55.55412817853304,57.23079907570587,0.9922730252376795,13.326771113133832,7.197267340997531,6.82841156310073,0.0,127,5,51,57,0,0,18,6,0
185,0,-1,1,2,52627.15006849893,45.37563157002846,40.992130926036225,5.2836279492779425,7.470482637670714,7.767375235493364,5.734762113801014,0.0,0,1,0,0,0,0,0,0,0
186,76,2,1,3,80826.42498575531,53.24322052624464,3.835299941338184,-0.894758122786385,3.661265870889629,13.616046942204804,3.3290793100442952,1.0,76,1,0,0,0,0,0,0,0
187,0,2,1,3,36859.59727397127,23.145647229883853,17.216580305472164,-7.020407606911586,9.513441934101182,8.609790377501554,3.237527711965269,1.0,0,1,0,0,0,0,0,0,0
188,51,1,1,2,17213.327370920182,11.856468074933733,28.926656709697447,-10.88691034294898,3.965562613999287,14.689973469293614,10.060754081929534,0.0,51,3,0,0,0,0,0,0,0
189,33,14,1,1,78568.78826317709,53.17615452907552,19.980403050877165,-4.566802248819695,12.587634695336522,5.863069589796113,11.655040120683918,0.0,33,1,0,0,0,0,0,0,0
190,52,6,1,2,14876.376743421286,55.1080938999703,84.62772130279922,7.444369153775998,1.7179325266807477,7.361105115239267,6.9876969806451985,0.0,52,1,0,0,0,0,0,2,1
191,22,6,1,2,6150.314863173981,175.15069530032454,89.3885901113799,19.86034114890758,9.365121658894417,4.162448105034582,1.5371602890428195,0.0,22,1,0,0,0,0,0,1,1
192,3,1,1,3,7735.1879282669615,122.56609990073102,88.26464916189205,25.81647585524643,0.7058980485715771,6.602426341519959,4.6226602877068075,0.0,3,1,2,2,0,0,0,0,1
193,1,1,1,3,7884.776954243082,134.41801568956657,61.448722489323096,9.9731897041455,9.24652060380875,8.138704232562135,6.160285370853945,0.0,1,1,0,0,0,0,0,0,1
194,19,1,1,1,12609.982513283503,96.32901978857123,77.6463144429485,16.383202294744063,1.4259558008277429,5.502630731101107,3.160852512788889,1.0,19,1,0,0,0,0,0,1,1
195,84,1,1,1,13736.061134645051,180.11628229799686,49.94206673514256,19.02445983992816,0.12065033823204674,3.8490947711879113,7.706876641121663,0.0,84,3,2,3,1,0,1,0,1
196,3,0,1,1,63651.73697941214,31.27642595331227,26.42194052685258,5.011530876389088,7.176187736055613,17.64204633321375,5.107373819627366,0.0,3,1,6,9,0,2,0,0,0
197,316,8,1,3,8476.326567345768,194.5239308185314,79.92639049018095,12.747033311913238,7.7132099899380115,5.136235461792607,5.574819959307568,1.0,316,5,15,20,12,0,4,1,1
198,123,8,1,3,14718.413367351253,73.19887899244446,51.54570608825264,11.142599598970978,9.282108759963402,6.936502823457628,5.547498575770572,0.0,123,1,1,1,0,0,0,0,1
199,11,8,1,3,6134.845482376117,49.84744021779401,59.85060977999487,-0.22851529056856634,5.271278002106699,8.977148014937914,5.883130703600523,0.0,11,1,0,0,0,0,0,0,1
200,37,3,1,3,7128.615869759787,57.800424465418644,36.31459396571878,2.784758259657348,0.5724242066078156,2.2773202072967376,1.501025940920937,1.0,37,1,0,0,0,0,0,1,1
201,9,3,1,3,10260.251055329487,26.398507505745975,60.56965985683948,15.356784596721123,9.107161060202468,8.419213470438013,1.9244462732443333,0.0,9,1,0,0,0,0,0,2,1
202,38,10,0,3,8024.315644788573,68.77715816741211,68.77495531964284,0.02023328143022418,3.7100931866356235,4.065017037000552,4.199150068972125,0.0,38,7,1,2,0,2,0,0,1
203,7,0,0,2,1925.5922893942845,32.9359884266818,11.114062551503531,17.236235596821956,14.037298325789637,18.789289440032768,4.759428265377519,1.0,7,6,0,0,0,0,0,6,0
204,140,16,0,2,10796.295409826533,182.26955917241145,70.29124280068919,-0.4771885876829529,6.0305258994346165,8.530842299977241,4.753258776109764,0.0,140,3,1,1,0,0,0,1,1
205,25,16,0,2,7416.037252492626,75.62512936166524,88.63567382482596,21.60541878020257,7.013805713793023,4.413692338718871,6.833709570822509,0.0,25,2,0,0,0,0,0,0,1
206,304,2,1,2,10966.382623328114,144.48130713793904,61.491438865611386,12.892766320600046,2.4072353519047573,8.29270402176737,7.279796095833591,0.0,304,2,1,1,0,0,1,6,1
207,25,2,1,2,12988.899983196101,74.88421284429572,81.35097444303386,-3.691158665015859,9.106451159679688,7.685502478256225,3.3553420412890977,1.0,25,1,0,0,0,0,0,1,1
208,1178,6,1,2,14638.440110472764,41.27172372838375,87.88266048668635,9.101418569798302,5.226741599417854,2.7084848746451216,2.0632922021766773,0.0,1178,1,6,6,0,0,3,8,1
209,149,6,1,2,6333.465067106798,83.36345860169425,42.79981441893018,23.55627810803989,9.281354327367042,3.061556438282415,1.6774113846938976,0.0,149,1,0,0,0,0,0,3,1
210,49,6,1,1,48816.92795800123,3.1972005011778815,26.626874841413983,0.9570188747797204,12.7475419851524,18.653972470614754,9.941045851869516,1.0,49,1,0,0,0,0,0,0,0
211,0,-1,0,4,2578.760435583194,58.52586421659479,53.29775587546178,17.487844947119505,1.3000134676864328,15.738891674178538,4.028160251055078,0.0,0,1,0,0,0,0,0,0,0
212,0,-1,0,4,69546.68459480249,58.25038697445092,17.970607782525608,16.37449829730339,7.824960142165909,10.158447497177956,3.8474940810575555,1.0,0,1,0,0,0,0,0,0,0
213,48,7,1,3,13943.477714947701,25.011216909129313,78.36921564462824,1.8828873098319043,2.400468010731329,3.7613982014349006,6.152121627610116,0.0,48,1,8,8,0,0,0,1,1
214,425,16,1,2,12809.233897988846,32.998508047698635,76.79643936724584,15.50345223516031,7.43303678155433,3.5599661603777326,4.857805962160018,0.0,425,1,0,0,0,0,0,1,1
215,11,16,1,2,13569.655517646639,99.37552270429407,72.48885523435567,28.001241694939758,9.626352580177805,5.60060594339902,1.6837441117405647,0.0,11,1,1,1,0,0,0,0,1
216,137,4,1,2,5987.122122312594,94.32683552250032,74.69164643629485,-3.783959631676348,4.796799896437735,6.745059369777006,5.222091568437327,0.0,137,5,2,2,0,0,0,5,1
217,97,4,1,2,6482.415922008733,128.26868380520284,35.57933558789069,-4.40402253807866,1.3149260429615328,6.492788507726899,4.316252508661199,0.0,97,5,0,0,0,0,0,6,1
218,3,2,0,1,48652.870849588595,3.0809825158370296,7.83387217758956,-13.725439472057875,5.830819638616444,6.558640972244234,4.576996742897686,0.0,3,4,11,11,0,0,0,0,0
219,203,8,1,3,7578.152029583813,71.32681474728058,84.02278325133896,4.8986598118498,4.695842022939061,4.655722018877693,3.588241546453731,1.0,203,2,11,11,0,0,2,4,1
220,138,2,1,2,8291.100857256499,56.063068899782664,66.98063528451402,15.50249705204061,2.0453345765458764,4.8626459027769435,3.7324945250019885,0.0,138,1,0,0,0,0,0,1,1
221,133,3,1,1,9872.446465339406,173.14590837486088,80.20891695746522,-4.589145963753496,8.223585501823097,5.83384673458313,2.4718406496646192,0.0,133,1,0,0,1,0,0,1,1
222,98,3,1,3,14813.07669799104,162.01371626235414,42.90251719931501,3.659899285518966,5.327272983521233,7.844998263669854,4.920667058379581,0.0,98,4,3,3,0,0,0,1,1
223,25,3,1,3,10826.59853090436,50.10632908190114,75.79880889394553,14.398784100838107,3.9991219537566645,3.030441510601059,2.987514526591097,0.0,25,3,1,1,0,0,0,10,1
224,12,3,1,3,13575.61700365826,124.19200663282506,54.30359255836114,20.53823026592807,5.757538467601249,2.7228830581672074,7.406338910685882,1.0,12,3,4,4,0,0,1,0,1
225,15,2,1,4,14780.211482485323,195.62525090278157,32.47075944944668,26.771259606220696,3.2664413485818944,6.691210891975275,6.597125620303239,0.0,15,4,0,0,0,0,0,2,1
226,0,2,1,4,11977.260175949512,59.293843504654205,70.0945951055142,15.46617938652308,8.933978208022914,3.4863231082221455,4.370604509032807,0.0,0,1,0,0,0,0,0,0,1
227,27,5,1,3,9410.425039405083,172.06614183759498,83.58969098523923,21.150049640414657,9.013774480734337,3.698034066397476,1.0516422673491461,0.0,27,1,0,0,0,0,0,1,1
228,11,2,1,2,83119.42036229538,31.16074368398144,55.560371102609444,18.80292946255034,10.640681720090997,16.36166924998021,5.488026333306272,1.0,11,2,0,0,0,0,0,0,0
229,0,2,1,2,43331.101583007956,51.173740181621135,57.87461897568845,20.477656511571027,2.60645808980891,3.365228989947955,8.207324323490381,0.0,0,1,0,0,0,0,0,0,0
230,25,3,0,4,5130.36807224579,136.66818222893303,54.82702962067238,-5.860202122112503,1.7638891210193774,6.118595878888634,6.09942034078785,0.0,25,1,0,0,0,0,0,0,1
231,3,3,0,4,11409.232318169506,100.31271234944349,63.17302642396343,-8.869917437025915,4.585061770029373,7.03084649473333,6.87520780088599,0.0,3,2,0,0,0,0,0,0,1
232,12,2,1,4,9018.687722926983,88.32912687636802,31.68037728689435,4.59872015645789,6.955765069881413,2.4308408647902597,5.593414019782216,0.0,12,1,2,2,0,0,1,0,1
233,7,2,1,4,5885.45134723918,66.88719097442788,77.01191911332879,24.95488735091599,3.34043619351133,7.403394325916177,6.568912043581381,1.0,7,1,0,0,0,0,0,2,1
234,0,2,1,4,6717.431451880305,151.7506230607279,65.5145995687821,-7.671396233603214,0.40874199725030036,4.412055188576087,6.730217283855926,0.0,0,1,0,0,0,0,0,0,1
235,19,0,1,1,66217.77176309987,61.92265268150481,49.901256225962534,-19.449846881579447,10.823957621400359,16.48790547922575,2.8018333522256547,0.0,19,1,4,4,0,1,0,0,0
236,35,-1,1,2,11486.053191560874,59.13152027176839,3.586618605491809,-18.228865117032882,5.794855999758083,17.775042795645362,1.652333790243702,0.0,35,3,0,0,0,0,0,0,0
237,109,11,1,2,8107.48354319867,137.68844762229864,81.5673543320433,-8.177248151208968,7.345994912209605,4.8787119962500665,3.8066538604826765,0.0,109,1,2,3,0,0,0,3,1
238,0,-1,1,5,9969.20158461968,171.15952704460585,86.74488031254157,-4.552468480407454,1.599664278526547,3.882263583767781,1.1787370283401621,0.0,0,1,0,0,0,0,0,0,1
239,0,-1,1,5,11628.310081739688,70.83557668620007,51.1179675132115,5.27086874802702,5.286328071561313,3.0682399029645113,2.0765201507875064,0.0,0,1,0,0,0,0,0,0,1
240,0,-1,1,5,7179.468240327852,174.87672449731085,79.96232113691738,27.42575168922272,8.515024512448093,7.823714980640856,5.307557002129278,1.0,0,1,0,0,0,0,0,0,1
241,0,-1,1,5,14187.580102853964,57.368854469999654,45.26737687470266,22.150665537825034,0.782720441837379,5.572570327408188,6.087840323365364,0.0,0,1,0,0,0,0,0,0,1
242,0,-1,1,5,5619.857261476096,133.62331756615745,52.79199168101276,7.841748969177303,7.3363809652423555,2.728234900879123,5.590744565904837,0.0,0,1,0,0,0,0,0,0,1
243,24,2,1,2,83625.04971797945,3.377018235633469,49.99390623918057,20.455607556412772,4.101071886009263,16.13120425370763,10.257753509537055,0.0,24,2,0,0,0,0,0,0,0
244,7,0,1,1,81442.96832684998,6.730351898909356,48.16842793425182,23.44752057553665,2.363377977764622,4.961255473611862,10.777296571020267,0.0,7,3,8,8,0,0,0,0,0
245,22,4,1,2,8736.378558198465,68.7528851575239,31.066673111603958,19.072331548690748,6.805292860980231,2.518495870734812,1.0350486522801323,0.0,22,1,1,1,0,0,0,3,1
246,76,4,1,2,10163.603469643582,20.28088391904643,53.86377518519221,26.04186810739231,3.4817363931392995,3.4803474856294354,3.7512695158082856,1.0,76,3,2,3,0,0,0,10,1
247,65,8,1,1,42855.53027062783,50.12695249274771,22.154303534302123,5.789745469849539,3.938558124917808,13.083894397916744,2.5936710987784157,1.0,65,1,0,0,0,0,0,1,0
248,203,109,1,2,6427.593450131784,92.97007312185019,86.51210583356828,4.897598358998657,8.848128471735624,7.795755134086635,7.118969872880352,0.0,203,1,0,0,0,0,0,0,1
249,115,1,1,1,14893.000550035442,197.79418154565056,41.908238360041985,22.009445316104575,6.40737520748127,3.3785141767722924,2.758990631414676,0.0,115,2,2,2,0,0,1,3,1
250,16,2,1,2,11189.919549830876,31.01706146205204,89.3430339974887,-1.4720837266005447,0.44379128867564566,4.864843338425155,7.4338467082098845,1.0,16,1,14,15,0,0,2,2,1
251,0,2,1,2,8356.512760453488,20.264188266983535,52.70879307132446,18.352848507014766,0.145729160808028,6.8851268073111465,1.7887874444137792,1.0,0,2,0,0,0,0,0,0,1
252,95,4,1,3,11733.851367105195,113.82857959172642,86.7558626368135,-8.034827822072735,3.814024240195626,5.955392977676047,7.388578661082596,0.0,95,2,1,1,0,0,0,8,1
253,6,4,1,3,13737.099516808703,101.96957665292265,64.66250446422707,-7.049288122610289,9.974551336521488,7.234929112209901,4.397317791242388,0.0,6,2,0,0,0,0,0,0,1
254,3,4,1,3,9604.529952143912,40.97553909434211,61.15738762766145,18.747943807430318,1.8073153161504951,4.9087724889882765,6.792067136941326,0.0,3,2,0,0,0,0,0,0,1
255,55,3,1,2,12459.216935365439,142.77767985651366,42.69773021344939,6.074224079056606,7.98606371020827,7.971577448543776,4.777675391421657,1.0,55,2,14,15,2,0,4,0,1
256,46,3,1,2,8016.986684128338,193.06072972860284,80.53760850050193,20.189885294878117,7.306244074631142,2.6288367305309945,1.9134909934021223,0.0,46,2,15,16,0,0,4,3,1
257,22,11,1,4,10015.905743871625,190.61766970565972,49.82446392462279,15.552338692612345,0.7591203247161393,3.2645577564127737,6.386597215096536,0.0,22,2,1,1,0,0,0,0,1
258,1,11,1,4,10058.745338774665,84.35596203479051,83.90619695839226,7.783275486819036,1.5479914199793399,6.383745742902703,4.107455270849502,0.0,1,1,0,0,0,0,0,0,1
259,31,2,1,5,9801.865216989583,102.77584558197803,78.32193838017952,-2.2440062322671217,4.461841307110838,3.200936513294387,2.2396322406035543,0.0,31,3,6,6,0,0,0,1,1
260,4,2,1,5,5559.487623295107,61.31178711444082,37.41535113372005,0.5627878580980994,1.5013003256942525,2.694364012359166,3.8840799489983,0.0,4,1,0,0,1,0,0,0,1
261,75,4,1,3,7783.592869286456,70.65410374998821,39.48939244862093,5.7585123199107855,5.838837724086879,8.800165720934952,3.8329807037559727,0.0,75,2,1,1,0,0,0,7,1
262,2,4,1,3,11428.201162018562,125.35255667795414,46.112406365110274,1.3804931933936224,9.228443604955869,5.991904344539905,5.7474748662020305,0.0,2,1,0,0,0,0,0,0,1
263,2,4,1,3,8565.49905111882,176.89306521192827,80.91573737719986,16.605643591458584,1.447877044236433,4.768529930697502,5.593808143358421,0.0,2,1,0,0,0,0,0,0,1
264,63,2,1,2,13518.868249511916,153.37466944435567,41.97916930213795,23.368766271252106,7.659752913076181,7.708605677893286,5.841914194629808,0.0,63,2,10,10,0,0,2,0,1
265,8,2,1,2,6643.6674696126065,181.91271426700584,47.252582696298845,21.674997704834716,3.228373301471239,4.801852646231216,1.9442506020240857,0.0,8,1,0,0,0,0,0,0,1
266,87,2,1,3,9963.564756220301,79.23049246565765,85.47358379293868,25.22526963814542,1.0243470437232294,2.1945150273737077,2.481966680636016,1.0,87,4,26,29,6,2,5,2,1
267,100,3,1,1,14941.613926502934,84.15506567271397,79.27778723990289,19.55359825839096,6.002727166225115,5.995011258672854,1.7622937582395333,1.0,100,2,0,0,0,0,0,4,1
268,53,4,1,3,9738.599862275209,128.99784715596348,71.46196483409115,29.135778288707442,4.084677359674607,5.482217180313628,5.8921710582521865,1.0,53,2,4,4,0,0,1,3,1
269,28,4,1,3,6669.090568265073,44.55615645264474,45.49944412042737,-8.368705123346007,9.617517167746287,5.360727955103418,4.220552050778512,0.0,28,4,0,0,0,0,0,2,1
270,4,4,1,3,14028.987415400195,156.99340809548485,59.472987021661254,15.824782498508956,9.32206939583629,6.242722377907075,2.251010349265804,0.0,4,1,0,0,0,0,0,0,1
